,Data_ped,Data_env,Modo de envio,Nome do cliente,Cidade,ID do produto,Categoria,Subcategoria,Nome do produto,Vendas,ano,mes,dia
3758,2016-09-18,2016-09-23,Standard Class,George Bell,Los Angeles,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2016,September,18
3759,2016-09-18,2016-09-23,Standard Class,George Bell,Los Angeles,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2016,September,18
3760,2016-09-18,2016-09-23,Standard Class,George Bell,Los Angeles,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2016,September,18
3761,2018-05-12,2018-05-17,Standard Class,Chloris Kastensmidt,Everett,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,2018,May,12
3762,2017-08-13,2017-08-18,Second Class,Theresa Swint,West Allis,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2017,August,13
3763,2017-08-13,2017-08-18,Second Class,Theresa Swint,West Allis,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,8.52,2017,August,13
3764,2018-02-25,2018-03-02,Standard Class,Michelle Huthwaite,Chicago,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2018,February,25
3765,2017-03-21,2017-03-25,Standard Class,Dario Medina,Houston,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.37200000000001,2017,March,21
3766,2017-03-21,2017-03-25,Standard Class,Dario Medina,Houston,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,2017,March,21
3767,2016-12-08,2016-12-10,Second Class,Joel Jenkins,Houston,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,2016,December,8
3768,2015-12-16,2015-12-20,Second Class,Ken Black,Hialeah,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,2015,December,16
3769,2015-12-16,2015-12-20,Second Class,Ken Black,Hialeah,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,2015,December,16
3770,2017-12-17,2017-12-21,Standard Class,Charles McCrossin,San Francisco,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,2017,December,17
3771,2017-05-12,2017-05-17,Standard Class,Filia McAdams,Philadelphia,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2017,May,12
3772,2015-08-06,2015-08-11,Second Class,Roland Fjeld,Columbia,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,2015,August,6
3773,2015-04-11,2015-04-13,Second Class,Jay Kimmel,Miami,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912000000000001,2015,April,11
3774,2015-04-11,2015-04-13,Second Class,Jay Kimmel,Miami,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,2015,April,11
3775,2015-04-11,2015-04-13,Second Class,Jay Kimmel,Miami,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2015,April,11
3776,2015-04-11,2015-04-13,Second Class,Jay Kimmel,Miami,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,2015,April,11
3777,2016-05-03,2016-05-08,Standard Class,Julia Barnett,Chula Vista,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,2016,May,3
3778,2018-11-30,2018-12-02,Second Class,Parhena Norris,Miami,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,2018,November,30
3779,2018-02-16,2018-02-20,Standard Class,Luke Foster,New York City,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2018,February,16
3780,2015-11-16,2015-11-20,Standard Class,Rick Huthwaite,Manhattan,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2015,November,16
3781,2016-07-09,2016-07-14,Second Class,Matt Collins,Philadelphia,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,2016,July,9
3782,2018-11-13,2018-11-16,Second Class,Michael Nguyen,Memphis,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,2018,November,13
3783,2018-11-13,2018-11-16,Second Class,Michael Nguyen,Memphis,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,2018,November,13
3784,2018-07-31,2018-08-04,Standard Class,Eugene Hildebrand,Fort Lauderdale,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2018,July,31
3785,2018-12-26,2018-12-30,Standard Class,Tracy Collins,Columbus,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.1319999999999997,2018,December,26
3786,2017-10-31,2017-11-04,Standard Class,Jonathan Doherty,Los Angeles,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,2017,October,31
3787,2017-09-04,2017-09-09,Standard Class,Ivan Liston,Houston,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,2017,September,4
3788,2017-09-04,2017-09-09,Standard Class,Ivan Liston,Houston,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376000000000005,2017,September,4
3789,2017-04-17,2017-04-21,Standard Class,Sean Wendt,Omaha,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,2017,April,17
3790,2015-07-05,2015-07-11,Standard Class,Dennis Pardue,Los Angeles,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,2015,July,5
3791,2016-02-27,2016-02-28,First Class,Bill Tyler,Altoona,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,2016,February,27
3792,2016-02-27,2016-02-28,First Class,Bill Tyler,Altoona,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,2016,February,27
3793,2016-11-27,2016-12-01,Standard Class,Jeremy Ellison,New York City,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,2016,November,27
3794,2015-01-27,2015-02-02,Standard Class,Ed Jacobs,San Diego,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,2015,January,27
3795,2015-01-27,2015-02-02,Standard Class,Ed Jacobs,San Diego,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,2015,January,27
3796,2015-01-27,2015-02-02,Standard Class,Ed Jacobs,San Diego,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,2015,January,27
3797,2018-09-23,2018-09-26,First Class,Bobby Elias,Miami,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,2018,September,23
3798,2018-11-04,2018-11-05,First Class,Kelly Lampkin,Greensboro,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,2018,November,4
3799,2018-11-04,2018-11-05,First Class,Kelly Lampkin,Greensboro,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,2018,November,4
3800,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.59200000000001,2017,October,14
3801,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,2017,October,14
3802,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,2017,October,14
3803,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.767999999999999,2017,October,14
3804,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,2017,October,14
3805,2017-10-14,2017-10-20,Standard Class,Nathan Cano,Jacksonville,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,2017,October,14
3806,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,2016,November,12
3807,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.2379999999999995,2016,November,12
3808,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,2016,November,12
3809,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,2016,November,12
3810,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.792,2016,November,12
3811,2016-11-12,2016-11-19,Standard Class,Anna Häberlin,Plantation,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,2016,November,12
3812,2018-03-05,2018-03-05,Same Day,Pete Kriz,Milwaukee,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2018,March,5
3813,2016-11-05,2016-11-09,Standard Class,Nathan Gelder,Quincy,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,2016,November,5
3814,2017-07-08,2017-07-08,Same Day,Zuschuss Donatelli,Jacksonville,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,2017,July,8
3815,2017-07-08,2017-07-08,Same Day,Zuschuss Donatelli,Jacksonville,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984000000000002,2017,July,8
3816,2016-09-15,2016-09-19,Standard Class,Natalie Webber,Mobile,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2016,September,15
3817,2016-09-15,2016-09-19,Standard Class,Natalie Webber,Mobile,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,2016,September,15
3818,2016-09-15,2016-09-19,Standard Class,Natalie Webber,Mobile,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,2016,September,15
3819,2018-10-09,2018-10-14,Standard Class,Harry Greene,New York City,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.815999999999999,2018,October,9
3820,2018-10-09,2018-10-14,Standard Class,Harry Greene,New York City,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.35200000000003,2018,October,9
3821,2018-10-09,2018-10-14,Standard Class,Harry Greene,New York City,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2018,October,9
3822,2018-10-09,2018-10-14,Standard Class,Harry Greene,New York City,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,2018,October,9
3823,2016-09-14,2016-09-18,Standard Class,Craig Carroll,New York City,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,2016,September,14
3824,2016-09-14,2016-09-18,Standard Class,Craig Carroll,New York City,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.9839999999999,2016,September,14
3825,2016-09-14,2016-09-18,Standard Class,Craig Carroll,New York City,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,2016,September,14
3826,2015-10-07,2015-10-12,Standard Class,John Grady,Dallas,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,2015,October,7
3827,2018-05-07,2018-05-11,Standard Class,Rick Wilson,Detroit,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,2018,May,7
3828,2018-05-07,2018-05-11,Standard Class,Rick Wilson,Detroit,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,2018,May,7
3829,2018-05-07,2018-05-11,Standard Class,Rick Wilson,Detroit,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2018,May,7
3830,2018-05-07,2018-05-11,Standard Class,Rick Wilson,Detroit,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2018,May,7
3831,2016-11-14,2016-11-19,Standard Class,Lycoris Saunders,Dover,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,2016,November,14
3832,2016-11-14,2016-11-19,Standard Class,Lycoris Saunders,Dover,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2016,November,14
3833,2015-11-24,2015-11-24,Same Day,Muhammed Yedwab,Columbus,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,2015,November,24
3834,2015-11-24,2015-11-24,Same Day,Muhammed Yedwab,Columbus,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.058,2015,November,24
3835,2015-04-08,2015-04-15,Standard Class,Jim Mitchum,Glendale,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.3680000000000003,2015,April,8
3836,2015-04-08,2015-04-15,Standard Class,Jim Mitchum,Glendale,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,2015,April,8
3837,2015-07-26,2015-08-02,Standard Class,Kunst Miller,North Las Vegas,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.9839999999999,2015,July,26
3838,2015-07-26,2015-08-02,Standard Class,Kunst Miller,North Las Vegas,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,2015,July,26
3839,2015-07-26,2015-08-02,Standard Class,Kunst Miller,North Las Vegas,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,2015,July,26
3840,2015-07-26,2015-08-02,Standard Class,Kunst Miller,North Las Vegas,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,2015,July,26
3841,2015-06-08,2015-06-12,Standard Class,Katrina Edelman,Bristol,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,2015,June,8
3842,2015-10-28,2015-10-31,First Class,Todd Sumrall,Los Angeles,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2015,October,28
3843,2015-10-28,2015-10-31,First Class,Todd Sumrall,Los Angeles,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2015,October,28
3844,2015-10-28,2015-10-31,First Class,Todd Sumrall,Los Angeles,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,2015,October,28
3845,2015-10-28,2015-10-31,First Class,Todd Sumrall,Los Angeles,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,2015,October,28
3846,2015-10-28,2015-10-31,First Class,Todd Sumrall,Los Angeles,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,2015,October,28
3847,2018-11-25,2018-11-27,Second Class,Sam Zeldin,Canton,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,2018,November,25
3848,2018-09-22,2018-09-23,First Class,Joel Eaton,Fayetteville,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,2018,September,22
3849,2018-09-22,2018-09-23,First Class,Joel Eaton,Fayetteville,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,2018,September,22
3850,2016-12-04,2016-12-09,Standard Class,Michael Stewart,Springfield,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,85.96,2016,December,4
3851,2016-09-21,2016-09-21,Same Day,Duane Huffman,Quincy,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2016,September,21
3852,2018-11-26,2018-11-29,First Class,Guy Thornton,Rockford,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568000000000005,2018,November,26
3853,2018-06-06,2018-06-10,Standard Class,Gary Hansen,San Francisco,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,2018,June,6
3854,2018-06-06,2018-06-10,Standard Class,Gary Hansen,San Francisco,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,2018,June,6
3855,2018-10-23,2018-10-28,Second Class,Darrin Martin,San Antonio,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.5639999999999996,2018,October,23
3856,2018-10-23,2018-10-28,Second Class,Darrin Martin,San Antonio,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,2018,October,23
3857,2018-10-23,2018-10-28,Second Class,Darrin Martin,San Antonio,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,2018,October,23
3858,2015-12-20,2015-12-20,Same Day,Toby Carlisle,Thornton,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,2015,December,20
3859,2018-02-17,2018-02-22,Standard Class,Julie Kriz,Chicago,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,2018,February,17
3860,2018-02-17,2018-02-22,Standard Class,Julie Kriz,Chicago,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,2018,February,17
3861,2015-05-03,2015-05-10,Standard Class,Nathan Cano,Yonkers,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,2015,May,3
3862,2015-05-03,2015-05-10,Standard Class,Nathan Cano,Yonkers,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.895999999999999,2015,May,3
3863,2018-10-17,2018-10-19,Second Class,Astrea Jones,San Diego,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,2018,October,17
3864,2016-11-28,2016-12-03,Standard Class,Lena Creighton,Champaign,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,2016,November,28
3865,2015-07-27,2015-07-29,Second Class,Giulietta Weimer,San Francisco,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2015,July,27
3866,2018-04-23,2018-04-25,Second Class,Sean Christensen,Lawrence,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,2018,April,23
3867,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,2016,October,23
3868,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.78400000000002,2016,October,23
3869,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,2016,October,23
3870,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2016,October,23
3871,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,2016,October,23
3872,2016-10-23,2016-10-27,Second Class,Jay Fein,San Diego,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,2016,October,23
3873,2017-09-05,2017-09-07,Second Class,Darrin Martin,Johnson City,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.471999999999998,2017,September,5
3874,2017-09-05,2017-09-07,Second Class,Darrin Martin,Johnson City,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.05799999999999,2017,September,5
